date,portfolio_value,cash,w_c,w_XLF,w_XLK,w_XLV,w_XLY,w_XLP,w_XLE,w_XLI,w_XLU,w_XLB,w_XLRE,w_XLC,s_XLF,s_XLK,s_XLV,s_XLY,s_XLP,s_XLE,s_XLI,s_XLU,s_XLB,s_XLRE,s_XLC
2013-04-26,107786.63521194458,19668.77489757538,0.18247879116831126,0.0906,0.0939,0.09,0.09,0.0927,0.0901,0.0901,0.0902,0.0899,0.0,0.0,813,396,249,206,338,198,295,356,320,0,0
2013-04-29,108445.23221874237,19881.45217037201,0.18333173126753596,0.0904,0.0935,0.0901,0.0902,0.0925,0.09,0.09,0.0901,0.0899,0.0,0.0,813,391,250,207,338,197,295,355,317,0,0
2013-04-30,108596.94845676422,19895.55320072174,0.18320545359193746,0.0905,0.0942,0.09,0.0899,0.0927,0.0897,0.0899,0.09,0.0899,0.0,0.0,813,390,252,206,340,196,295,354,317,0,0
2013-05-01,107683.36354732513,19775.748494148254,0.18364720271258175,0.09,0.0939,0.0898,0.0897,0.0928,0.09,0.0898,0.0903,0.0899,0.0,0.0,811,389,252,205,338,198,296,356,320,0,0
2013-05-02,108440.2278585434,19850.4052400589,0.18305388721566576,0.0906,0.0942,0.0898,0.0899,0.0923,0.0901,0.09,0.0901,0.0899,0.0,0.0,815,388,251,205,337,197,295,358,320,0,0
2013-05-03,109370.430975914,19923.378098487854,0.18216420947335812,0.0899,0.0955,0.0897,0.0899,0.0932,0.0895,0.0898,0.0904,0.0899,0.0,0.0,807,393,251,204,342,194,292,363,317,0,0
2013-05-06,109437.65956497192,19977.362906455994,0.18254559706291648,0.0906,0.0944,0.0901,0.0901,0.092,0.0901,0.09,0.0901,0.0901,0.0,0.0,805,387,254,204,340,194,291,367,317,0,0
2013-05-07,110029.96337509155,20083.85656261444,0.18253079385429477,0.0899,0.0948,0.0899,0.0899,0.0933,0.0898,0.0898,0.0902,0.0899,0.0,0.0,799,391,254,203,344,193,289,366,315,0,0
2013-05-08,110320.80929088593,20190.64642047882,0.1830175698515915,0.0907,0.0936,0.0899,0.0902,0.092,0.0902,0.0901,0.0902,0.0901,0.0,0.0,801,384,254,204,340,194,289,370,314,0,0
2013-05-09,110006.55768871307,20132.983527183533,0.18301621239848342,0.0901,0.0943,0.0899,0.0902,0.0925,0.0899,0.09,0.09,0.09,0.0,0.0,800,387,253,203,343,193,288,374,313,0,0
2013-05-10,110283.29422664642,20146.181794166565,0.18267664142098944,0.0901,0.0939,0.0899,0.0897,0.0929,0.0902,0.0901,0.0907,0.09,0.0,0.0,798,385,251,201,344,195,288,377,314,0,0
2013-05-13,110225.47688961029,20266.421273231506,0.1838633122316007,0.0916,0.0905,0.0918,0.0903,0.0904,0.0902,0.0904,0.0905,0.0905,0.0,0.0,809,372,254,202,334,195,290,378,318,0,0
2013-05-14,111207.54993152618,20481.68447780609,0.18417530545738375,0.0916,0.0905,0.0919,0.0904,0.0904,0.0902,0.0904,0.0903,0.0903,0.0,0.0,802,374,254,202,333,194,289,378,316,0,0
2013-05-15,111705.423579216,20393.953053474426,0.18256904991736625,0.0922,0.0901,0.0937,0.09,0.0903,0.09,0.0904,0.0903,0.0904,0.0,0.0,804,373,259,201,331,195,289,376,316,0,0
2013-05-16,111177.14725208282,20338.91582584381,0.18294151566713074,0.0925,0.0901,0.0947,0.0898,0.0899,0.09,0.09,0.09,0.0901,0.0,0.0,808,369,263,202,330,195,288,376,315,0,0
2013-05-17,112106.69282245636,20556.677000045776,0.18336708079152272,0.0915,0.0902,0.0937,0.0899,0.0901,0.0903,0.0903,0.0903,0.0903,0.0,0.0,795,369,261,202,333,194,287,377,315,0,0
2013-05-20,112053.50787639618,20625.208990097046,0.18406571450532608,0.0926,0.09,0.0938,0.0897,0.09,0.0897,0.09,0.0899,0.0901,0.0,0.0,803,368,263,202,336,190,285,377,314,0,0
2013-05-21,112218.66708755493,20657.802644729614,0.1840852612213977,0.092,0.0901,0.0936,0.09,0.09,0.0899,0.09,0.0902,0.0902,0.0,0.0,797,370,260,202,336,191,285,378,315,0,0
2013-05-22,111372.96096611023,20491.761058807373,0.18399224444650283,0.0921,0.0903,0.0925,0.0903,0.0902,0.09,0.0902,0.0903,0.0902,0.0,0.0,800,372,255,203,335,192,286,382,317,0,0
2013-05-23,111154.92183303833,20415.189540863037,0.18366428768244678,0.0918,0.0902,0.093,0.0902,0.0903,0.0902,0.0901,0.0903,0.0901,0.0,0.0,801,371,256,203,336,192,286,384,316,0,0
2013-05-24,110950.44480514526,20340.340559005737,0.18332815695086305,0.0922,0.0904,0.0925,0.0901,0.0902,0.0903,0.0903,0.0902,0.0903,0.0,0.0,802,372,255,203,332,193,287,387,317,0,0
2013-05-28,111453.29648399353,20368.33221244812,0.18275217382532366,0.0918,0.0905,0.093,0.0902,0.0903,0.0903,0.0904,0.0904,0.0904,0.0,0.0,794,372,255,202,333,192,287,394,316,0,0
2013-05-29,110708.03669166565,20341.39546394348,0.18373910396944856,0.092,0.0904,0.0926,0.0903,0.0902,0.0903,0.0901,0.0903,0.0902,0.0,0.0,790,370,256,203,337,191,286,397,314,0,0
