date,portfolio_value,cash,w_c,w_Canada,w_France,w_Germany,w_Italy,w_Japan,w_Switzerland,w_UK,w_US,s_Canada,s_France,s_Germany,s_Italy,s_Japan,s_Switzerland,s_UK,s_US,purchases,sales
2012-05-24,95817.21105670929,76.14572238922119,0.0007946977536650952,0.1429,0.0874,0.1015,0.2376,0.0873,0.1679,0.0873,0.0873,713,586,713,802,504,1248,454,80,26473.661244392395,26450.78727722168
2012-05-25,95570.0562582016,179.79579257965088,0.0018812983859075759,0.2358,0.1576,0.1115,0.0865,0.0867,0.1156,0.0867,0.1178,1180,1053,781,293,499,857,451,108,19442.10809612274,19545.75816631317
2012-05-29,96659.91269111633,84.12847709655762,0.0008703554012654262,0.1025,0.1401,0.0772,0.0772,0.1512,0.1593,0.2098,0.0818,512,932,547,261,874,1176,1094,75,22367.84692287445,22272.179607391357
2012-05-30,94252.02431678772,93.10491943359375,0.0009878293873101498,0.1094,0.0869,0.1609,0.0592,0.161,0.1601,0.161,0.1004,546,582,1152,198,921,1191,842,91,11236.042251586914,11245.01869392395
2012-05-31,94574.66743087769,169.02005577087402,0.0017871599273072427,0.2224,0.0818,0.0818,0.097,0.0818,0.0819,0.1301,0.2215,1111,550,582,322,471,606,680,202,25742.283319473267,25818.198455810547
2012-06-01,92483.36549186707,95.95917320251465,0.0010375830582306528,0.1298,0.0832,0.0833,0.0833,0.2265,0.0833,0.0832,0.2263,646,567,589,278,1294,620,433,207,14324.451313018799,14251.39043045044
2012-06-04,92895.68167877197,145.5251979827881,0.0015665442715195957,0.081,0.0811,0.081,0.2203,0.1361,0.0811,0.0981,0.2198,406,554,558,730,783,598,509,202,14031.193321228027,14080.7593460083
2012-06-05,93442.45617294312,51.399187088012695,0.0005500624576143759,0.103,0.0993,0.1023,0.2698,0.0993,0.0993,0.0991,0.1275,511,685,708,888,576,732,516,117,12083.934762954712,11989.808752059937
2012-06-06,95976.13602352142,160.6189432144165,0.0016735300030733963,0.0821,0.2234,0.1074,0.082,0.0822,0.1931,0.1468,0.0814,409,1532,733,273,475,1408,761,75,25639.04683971405,25748.266595840454
2012-06-07,95879.38471603394,65.03571510314941,0.000678307597569235,0.17,0.1643,0.1891,0.0696,0.0783,0.1891,0.0695,0.0695,848,1128,1287,233,451,1387,357,64,16239.910949707031,16144.327721595764
2012-06-08,95651.77881336212,141.06419277191162,0.0014747681070015355,0.133,0.0789,0.2104,0.0772,0.0773,0.2104,0.1344,0.0768,667,540,1433,260,445,1544,690,70,11697.776074409485,11773.804552078247
2012-06-11,93961.16389656067,91.91573715209961,0.0009782311472140467,0.1027,0.0895,0.0896,0.1447,0.2438,0.0896,0.1498,0.0894,514,609,626,481,1389,654,762,81,25235.32586288452,25186.17740726471
2012-06-12,95402.5257768631,106.16499996185303,0.0011128112080613282,0.091,0.0912,0.1113,0.145,0.1308,0.0911,0.0912,0.2473,455,619,783,484,745,666,460,225,17613.1246881485,17627.373950958252
2012-06-13,94852.53568649292,157.1159429550171,0.0016564232238800395,0.1699,0.1634,0.0873,0.0872,0.1112,0.2053,0.0873,0.0868,847,1111,616,291,627,1508,443,79,25194.46900177002,25245.419944763184
2012-06-14,95638.04282474518,78.01414775848389,0.0008157229639406494,0.2065,0.076,0.076,0.0758,0.2065,0.076,0.2065,0.076,1033,518,528,253,1173,557,1050,69,24163.673877716064,24084.57208251953
2012-06-15,96847.97022533417,126.17839050292969,0.0013028501290151258,0.0822,0.2235,0.0822,0.0912,0.1163,0.0822,0.2234,0.0978,413,1509,564,304,666,596,1135,89,20472.728722572327,20520.892965316772
2012-06-18,96314.99167060852,123.8009557723999,0.0012853757616030506,0.2086,0.0935,0.0935,0.1418,0.1062,0.0935,0.1111,0.1505,1039,633,656,469,607,683,563,136,24329.539940834045,24327.162506103516
2012-06-19,98191.5560054779,92.40223789215088,0.0009410405706066614,0.1245,0.1633,0.0857,0.105,0.0857,0.233,0.1164,0.0855,619,1098,590,352,488,1697,590,78,20986.282327651978,20954.88360977173
2012-06-20,98628.21134090424,131.6865463256836,0.001335181329310684,0.2488,0.0915,0.1328,0.1324,0.0915,0.0915,0.0916,0.1187,1246,615,902,442,524,666,463,109,23488.01333618164,23527.297644615173
2012-06-21,95959.45935058594,108.27391052246094,0.0011283297264825596,0.2003,0.2004,0.1034,0.0737,0.0737,0.2004,0.0736,0.0733,1015,1349,702,243,419,1458,373,67,20907.127727508545,20883.715091705322
2012-06-22,96691.56644058228,163.32287120819092,0.0016891118555676114,0.0775,0.0829,0.1462,0.0776,0.1878,0.211,0.1387,0.0766,393,561,984,256,1067,1533,703,70,23069.316086769104,23124.365047454834
2012-06-25,94236.8884525299,81.47329902648926,0.0008645584586287558,0.1404,0.0743,0.106,0.0741,0.2019,0.1565,0.1719,0.074,704,504,732,242,1139,1142,865,67,10079.50743484497,9997.657862663269
2012-06-26,94722.0296497345,142.79830074310303,0.0015075511079222666,0.1991,0.1992,0.0732,0.073,0.0733,0.0732,0.1991,0.1083,998,1356,508,237,413,537,997,98,23156.8597946167,23218.184796333313
2012-06-27,95564.34944534302,150.2045660018921,0.0015717636009001446,0.099,0.0798,0.0797,0.2166,0.2169,0.0797,0.1318,0.095,497,543,548,704,1227,583,660,86,28636.62403488159,28644.03030014038
2012-06-28,95635.92816734314,171.94112586975098,0.0017978716698277815,0.0987,0.1364,0.1616,0.1534,0.1364,0.1046,0.1089,0.098,499,938,1103,492,775,766,549,89,16017.443776130676,16039.180335998535
2012-06-29,99758.19960594177,150.3659725189209,0.0015073043931515063,0.2392,0.1091,0.097,0.0973,0.0971,0.0971,0.1653,0.0963,1225,740,637,319,557,700,850,89,19984.256553649902,19962.681400299072
2012-07-02,100313.23946094513,169.44886016845703,0.0016891973689517664,0.0708,0.1928,0.1564,0.0708,0.1662,0.1927,0.0785,0.0701,363,1304,1033,234,956,1382,400,65,30877.970651626587,30897.053539276123
2012-07-03,101270.02276325226,142.17801475524902,0.0014039496671945156,0.0822,0.0823,0.0822,0.1626,0.0823,0.1093,0.2041,0.1937,415,556,543,536,473,787,1047,180,35625.410526275635,35598.13968086243
