date,portfolio_value,cash,w_c,w_XLF,w_XLK,w_XLV,w_XLY,w_XLP,w_XLE,w_XLI,w_XLU,w_XLB,w_XLRE,w_XLC,s_XLF,s_XLK,s_XLV,s_XLY,s_XLP,s_XLE,s_XLI,s_XLU,s_XLB,s_XLRE,s_XLC
2013-03-25,105338.84244823456,32185.50129890442,0.3055425762317539,0.0566,0.0564,0.0565,0.0939,0.1448,0.088,0.0804,0.0614,0.0565,0.0,0.0,509,232,162,217,537,186,257,255,197,0,0
2013-03-26,105921.27561473846,15944.449745178223,0.15053113411485033,0.0701,0.1324,0.0701,0.07,0.0701,0.1754,0.0872,0.0701,0.1039,0.0,0.0,629,544,200,162,259,369,279,290,362,0,0
2013-03-27,105975.41046714783,22180.52187347412,0.20929875879414536,0.0653,0.139,0.0764,0.0653,0.0695,0.1006,0.08,0.0736,0.1211,0.0,0.0,589,573,217,151,257,211,256,303,422,0,0
2013-03-28,106324.16931056976,30266.375450134277,0.2846612924078164,0.0657,0.0759,0.0715,0.0653,0.0836,0.1066,0.0656,0.0796,0.1016,0.0,0.0,593,313,202,151,309,225,209,325,354,0,0
2013-04-01,105978.15188407898,32565.003400802612,0.30728034808932,0.0698,0.0698,0.0819,0.0697,0.0917,0.0697,0.0696,0.0905,0.0799,0.0,0.0,631,289,230,162,338,147,224,369,280,0,0
2013-04-02,106229.61582946777,14098.837322235107,0.13272040204746868,0.0783,0.075,0.0653,0.0654,0.0747,0.1779,0.1357,0.0653,0.1297,0.0,0.0,706,310,181,151,273,378,439,266,460,0,0
2013-04-03,105262.006565094,14878.41799545288,0.14134651695293374,0.0812,0.07,0.0698,0.1238,0.0699,0.103,0.1572,0.0773,0.1064,0.0,0.0,737,289,193,286,256,221,507,313,377,0,0
2013-04-04,105720.12927722931,18467.00735282898,0.17467825171120485,0.076,0.0668,0.0669,0.1132,0.182,0.0667,0.1098,0.077,0.0669,0.0,0.0,687,277,185,261,666,144,354,310,236,0,0
2013-04-05,105399.89216041565,16267.22405052185,0.15433814700458703,0.0712,0.0711,0.0711,0.0883,0.0855,0.1127,0.1214,0.1531,0.0713,0.0,0.0,644,296,197,204,314,242,391,612,252,0,0
2013-04-08,106023.15699195862,14902.55674648285,0.14055945106042392,0.0696,0.0695,0.0718,0.0731,0.0928,0.0723,0.1518,0.0694,0.1891,0.0,0.0,627,290,200,168,339,155,489,277,670,0,0
2013-04-09,106418.0936164856,35138.93758678436,0.33019702188445205,0.0605,0.0604,0.0736,0.0692,0.1645,0.0604,0.0605,0.0605,0.0603,0.0,0.0,545,251,205,160,604,129,195,243,212,0,0
2013-04-10,107184.03978347778,19899.77283000946,0.18565985075958083,0.083,0.0751,0.075,0.0751,0.0817,0.1005,0.1358,0.0775,0.1107,0.0,0.0,743,309,207,173,300,215,435,311,389,0,0
2013-04-11,107518.55203056335,32973.657256126404,0.30667876969505015,0.0561,0.056,0.1262,0.0559,0.119,0.0562,0.0562,0.1117,0.0561,0.0,0.0,503,232,346,128,436,120,180,449,197,0,0
2013-04-12,107404.72128295898,14169.421320915222,0.13192549779618828,0.0989,0.0929,0.0651,0.1529,0.0726,0.0669,0.1776,0.0653,0.0759,0.0,0.0,889,386,178,348,265,145,572,261,270,0,0
